2022-02-09 14:13:56,819 Logging directory: /scratch_net/biwidl217_second/arismu/Master_Thesis_Codes/project_TransUNet/TransUNet/log_dir/trFETS_train_cv1_r3/i2i2l/
2022-02-09 14:13:56,820 Tensorboard directory: /scratch_net/biwidl217_second/arismu/Tensorboard/trFETS_train_cv1_r3/i2i2l/
2022-02-09 14:13:56,820 ============================================================
2022-02-09 14:13:56,820 EXPERIMENT NAME: trFETS_train_cv1_r3/i2i2l/
2022-02-09 14:13:56,820 ============================================================
2022-02-09 14:13:56,820 Loading data...
2022-02-09 14:13:56,822 Already preprocessed this configuration. Loading now...
2022-02-09 14:13:56,862 Already preprocessed this configuration. Loading now...
2022-02-09 14:20:50,187 Training Images: (240, 240, 54560)
2022-02-09 14:20:50,383 Training Labels: (240, 240, 54560)
2022-02-09 14:20:50,383 Validation Images: (240, 240, 12400)
2022-02-09 14:20:50,384 Validation Labels: (240, 240, 12400)
2022-02-09 14:20:50,384 ============================================================
2022-02-09 14:20:50,483 17 iterations per epoch. 50000 max iterations 
   0%|                                          | 0/15 [00:00<?, ?it/s]EPOCH: 0
2022-02-09 21:12:48,638 iteration 13389 : loss : 0.042653, loss_ce: 0.000001
2022-02-09 21:12:50,107 iteration 13390 : loss : 0.391488, loss_ce: 0.032647
2022-02-09 21:12:51,555 iteration 13391 : loss : 0.397080, loss_ce: 0.043725
2022-02-09 21:12:53,010 iteration 13392 : loss : 0.125206, loss_ce: 0.000230
2022-02-09 21:12:54,511 iteration 13393 : loss : 0.383754, loss_ce: 0.017351
2022-02-09 21:12:55,982 iteration 13394 : loss : 0.378760, loss_ce: 0.007456
2022-02-09 21:12:57,465 iteration 13395 : loss : 0.409848, loss_ce: 0.069034
2022-02-09 21:12:58,908 iteration 13396 : loss : 0.382041, loss_ce: 0.013955
2022-02-09 21:13:00,290 iteration 13397 : loss : 0.409217, loss_ce: 0.067856
2022-02-09 21:13:01,795 iteration 13398 : loss : 0.131400, loss_ce: 0.012600
2022-02-09 21:13:03,246 iteration 13399 : loss : 0.125439, loss_ce: 0.000872
2022-02-09 21:13:04,659 iteration 13400 : loss : 0.412462, loss_ce: 0.074213
2022-02-09 21:13:06,070 iteration 13401 : loss : 0.390265, loss_ce: 0.030252
2022-02-09 21:13:07,418 iteration 13402 : loss : 0.134155, loss_ce: 0.018149
2022-02-09 21:13:08,900 iteration 13403 : loss : 0.380476, loss_ce: 0.010862
2022-02-09 21:13:10,318 iteration 13404 : loss : 0.397479, loss_ce: 0.044552
2022-02-09 21:13:11,817 iteration 13405 : loss : 0.255063, loss_ce: 0.010008
2022-02-09 21:13:13,281 iteration 13406 : loss : 0.422583, loss_ce: 0.094246
2022-02-09 21:13:14,734 iteration 13407 : loss : 0.388401, loss_ce: 0.026554
2022-02-09 21:13:16,217 iteration 13408 : loss : 0.395769, loss_ce: 0.041157
2022-02-09 21:13:17,699 iteration 13409 : loss : 0.385794, loss_ce: 0.021396
2022-02-09 21:13:19,163 iteration 13410 : loss : 0.383661, loss_ce: 0.017163
2022-02-09 21:13:20,544 iteration 13411 : loss : 0.147292, loss_ce: 0.044039
2022-02-09 21:13:22,018 iteration 13412 : loss : 0.129416, loss_ce: 0.008550
2022-02-09 21:13:23,533 iteration 13413 : loss : 0.000001, loss_ce: 0.000000
2022-02-09 21:13:24,905 iteration 13414 : loss : 0.125392, loss_ce: 0.000776
2022-02-09 21:13:26,407 iteration 13415 : loss : 0.257810, loss_ce: 0.014954
2022-02-09 21:13:27,889 iteration 13416 : loss : 0.396034, loss_ce: 0.041704
2022-02-09 21:13:29,327 iteration 13417 : loss : 0.384811, loss_ce: 0.019429
2022-02-09 21:13:30,864 iteration 13418 : loss : 0.386164, loss_ce: 0.022145
2022-02-09 21:13:32,348 iteration 13419 : loss : 0.388341, loss_ce: 0.026429
2022-02-09 21:13:33,752 iteration 13420 : loss : 0.404784, loss_ce: 0.059005
2022-02-09 21:13:35,237 iteration 13421 : loss : 0.381588, loss_ce: 0.013062
2022-02-09 21:13:36,737 iteration 13422 : loss : 0.397791, loss_ce: 0.045133
2022-02-09 21:13:38,243 iteration 13423 : loss : 0.380313, loss_ce: 0.010522
2022-02-09 21:13:39,661 iteration 13424 : loss : 0.384168, loss_ce: 0.018168
2022-02-09 21:13:41,015 iteration 13425 : loss : 0.126905, loss_ce: 0.003438
2022-02-09 21:13:42,508 iteration 13426 : loss : 0.407401, loss_ce: 0.064160
2022-02-09 21:13:43,905 iteration 13427 : loss : 0.382554, loss_ce: 0.014973
2022-02-09 21:13:45,366 iteration 13428 : loss : 0.395108, loss_ce: 0.039820
2022-02-09 21:13:46,835 iteration 13429 : loss : 0.407519, loss_ce: 0.064474
2022-02-09 21:13:48,220 iteration 13430 : loss : 0.388435, loss_ce: 0.026609
2022-02-09 21:13:49,693 iteration 13431 : loss : 0.407762, loss_ce: 0.064886
2022-02-09 21:13:51,097 iteration 13432 : loss : 0.434124, loss_ce: 0.117118
2022-02-09 21:13:52,551 iteration 13433 : loss : 0.393192, loss_ce: 0.036004
2022-02-09 21:13:54,061 iteration 13434 : loss : 0.003690, loss_ce: 0.000000
2022-02-09 21:13:55,422 iteration 13435 : loss : 0.134944, loss_ce: 0.019291
2022-02-09 21:13:56,904 iteration 13436 : loss : 0.415213, loss_ce: 0.079571
2022-02-09 21:13:58,330 iteration 13437 : loss : 0.262424, loss_ce: 0.023827
2022-02-09 21:13:59,719 iteration 13438 : loss : 0.381389, loss_ce: 0.012673
2022-02-09 21:14:01,168 iteration 13439 : loss : 0.393932, loss_ce: 0.037480
2022-02-09 21:14:02,601 iteration 13440 : loss : 0.382670, loss_ce: 0.015198
2022-02-09 21:14:04,097 iteration 13441 : loss : 0.000017, loss_ce: 0.000000
2022-02-09 21:14:05,594 iteration 13442 : loss : 0.384795, loss_ce: 0.019403
2022-02-09 21:14:07,057 iteration 13443 : loss : 0.000743, loss_ce: 0.000000
2022-02-09 21:14:08,441 iteration 13444 : loss : 0.386766, loss_ce: 0.023292
2022-02-09 21:14:09,874 iteration 13445 : loss : 0.389434, loss_ce: 0.028594
2022-02-09 21:14:11,306 iteration 13446 : loss : 0.385521, loss_ce: 0.020829
2022-02-09 21:14:12,834 iteration 13447 : loss : 0.151075, loss_ce: 0.018715
2022-02-09 21:14:14,272 iteration 13448 : loss : 0.127615, loss_ce: 0.005086
2022-02-09 21:14:15,756 iteration 13449 : loss : 0.134144, loss_ce: 0.016671
2022-02-09 21:14:17,281 iteration 13450 : loss : 0.390835, loss_ce: 0.031355
2022-02-09 21:14:18,749 iteration 13451 : loss : 0.399573, loss_ce: 0.048666
2022-02-09 21:14:20,283 iteration 13452 : loss : 0.005008, loss_ce: 0.000000
2022-02-09 21:14:21,784 iteration 13453 : loss : 0.125100, loss_ce: 0.000116
2022-02-09 21:14:23,247 iteration 13454 : loss : 0.382208, loss_ce: 0.014278
2022-02-09 21:14:24,750 iteration 13455 : loss : 0.133702, loss_ce: 0.015757
2022-02-09 21:14:26,230 iteration 13456 : loss : 0.255175, loss_ce: 0.010207
2022-02-09 21:14:27,671 iteration 13457 : loss : 0.396506, loss_ce: 0.042599
2022-02-09 21:14:29,083 iteration 13458 : loss : 0.386227, loss_ce: 0.022252
2022-02-09 21:14:30,523 iteration 13459 : loss : 0.000770, loss_ce: 0.000000
2022-02-09 21:14:32,090 iteration 13460 : loss : 0.421368, loss_ce: 0.091858
2022-02-09 21:14:33,602 iteration 13461 : loss : 0.391797, loss_ce: 0.033289
2022-02-09 21:14:34,995 iteration 13462 : loss : 0.260316, loss_ce: 0.020448
2022-02-09 21:14:36,411 iteration 13463 : loss : 0.419834, loss_ce: 0.088780
2022-02-09 21:14:37,798 iteration 13464 : loss : 0.388622, loss_ce: 0.026987
2022-02-09 21:14:39,333 iteration 13465 : loss : 0.432617, loss_ce: 0.114203
2022-02-09 21:14:40,839 iteration 13466 : loss : 0.385320, loss_ce: 0.020445
2022-02-09 21:14:42,364 iteration 13467 : loss : 0.000020, loss_ce: 0.000000
2022-02-09 21:14:43,813 iteration 13468 : loss : 0.000001, loss_ce: 0.000000
2022-02-09 21:14:45,337 iteration 13469 : loss : 0.398505, loss_ce: 0.046576
2022-02-09 21:14:46,749 iteration 13470 : loss : 0.260284, loss_ce: 0.020315
2022-02-09 21:14:48,191 iteration 13471 : loss : 0.000022, loss_ce: 0.000000
2022-02-09 21:14:49,577 iteration 13472 : loss : 0.387229, loss_ce: 0.024225
2022-02-09 21:14:51,039 iteration 13473 : loss : 0.000006, loss_ce: 0.000000
2022-02-09 21:14:52,541 iteration 13474 : loss : 0.125843, loss_ce: 0.000814
2022-02-09 21:14:53,989 iteration 13475 : loss : 0.384959, loss_ce: 0.019730
2022-02-09 21:14:55,396 iteration 13476 : loss : 0.402690, loss_ce: 0.054874
2022-02-09 21:14:56,820 iteration 13477 : loss : 0.392830, loss_ce: 0.035324
2022-02-09 21:14:58,216 iteration 13478 : loss : 0.256164, loss_ce: 0.012125
2022-02-09 21:14:59,656 iteration 13479 : loss : 0.393706, loss_ce: 0.037016
2022-02-09 21:15:01,028 iteration 13480 : loss : 0.127405, loss_ce: 0.004724
2022-02-09 21:15:02,484 iteration 13481 : loss : 0.397473, loss_ce: 0.044509
2022-02-09 21:15:03,949 iteration 13482 : loss : 0.376790, loss_ce: 0.003549
2022-02-09 21:15:05,344 iteration 13483 : loss : 0.398962, loss_ce: 0.047422
2022-02-09 21:15:06,835 iteration 13484 : loss : 0.386722, loss_ce: 0.023219
2022-02-09 21:15:08,249 iteration 13485 : loss : 0.388921, loss_ce: 0.027588
2022-02-09 21:15:09,619 iteration 13486 : loss : 0.387631, loss_ce: 0.025007
2022-02-09 21:15:11,078 iteration 13487 : loss : 0.001524, loss_ce: 0.000000
2022-02-09 21:15:12,556 iteration 13488 : loss : 0.255053, loss_ce: 0.009662
2022-02-09 21:15:14,011 iteration 13489 : loss : 0.126311, loss_ce: 0.001097
2022-02-09 21:15:15,479 iteration 13490 : loss : 0.027067, loss_ce: 0.000000
2022-02-09 21:15:16,985 iteration 13491 : loss : 0.126599, loss_ce: 0.002970
2022-02-09 21:15:18,447 iteration 13492 : loss : 0.409663, loss_ce: 0.068657
2022-02-09 21:15:19,883 iteration 13493 : loss : 0.385172, loss_ce: 0.020150
2022-02-09 21:15:21,263 iteration 13494 : loss : 0.382592, loss_ce: 0.015037
2022-02-09 21:15:22,730 iteration 13495 : loss : 0.000064, loss_ce: 0.000000
2022-02-09 21:15:24,124 iteration 13496 : loss : 0.423007, loss_ce: 0.095105
2022-02-09 21:15:25,549 iteration 13497 : loss : 0.129761, loss_ce: 0.009406
2022-02-09 21:15:27,015 iteration 13498 : loss : 0.392990, loss_ce: 0.035646
2022-02-09 21:15:28,527 iteration 13499 : loss : 0.407693, loss_ce: 0.064820
2022-02-09 21:15:30,014 iteration 13500 : loss : 0.389374, loss_ce: 0.028475
2022-02-09 21:15:31,498 iteration 13501 : loss : 0.000263, loss_ce: 0.000000
2022-02-09 21:15:32,934 iteration 13502 : loss : 0.000010, loss_ce: 0.000000
2022-02-09 21:15:34,357 iteration 13503 : loss : 0.389689, loss_ce: 0.029135
2022-02-09 21:15:35,797 iteration 13504 : loss : 0.403891, loss_ce: 0.057226
2022-02-09 21:15:37,169 iteration 13505 : loss : 0.391215, loss_ce: 0.032134
2022-02-09 21:15:38,584 iteration 13506 : loss : 0.386793, loss_ce: 0.023374
2022-02-09 21:15:40,027 iteration 13507 : loss : 0.251809, loss_ce: 0.000884
2022-02-09 21:15:41,502 iteration 13508 : loss : 0.000304, loss_ce: 0.000000
2022-02-09 21:15:42,905 iteration 13509 : loss : 0.383857, loss_ce: 0.017560
2022-02-09 21:15:44,322 iteration 13510 : loss : 0.130348, loss_ce: 0.009774
2022-02-09 21:15:45,736 iteration 13511 : loss : 0.380537, loss_ce: 0.010968
2022-02-09 21:15:47,168 iteration 13512 : loss : 0.417286, loss_ce: 0.083767
2022-02-09 21:15:48,603 iteration 13513 : loss : 0.000001, loss_ce: 0.000000
2022-02-09 21:15:50,025 iteration 13514 : loss : 0.414946, loss_ce: 0.079082
2022-02-09 21:15:51,432 iteration 13515 : loss : 0.433289, loss_ce: 0.115493
2022-02-09 21:15:52,820 iteration 13516 : loss : 0.000002, loss_ce: 0.000000
2022-02-09 21:15:54,315 iteration 13517 : loss : 0.400807, loss_ce: 0.051161
2022-02-09 21:15:55,780 iteration 13518 : loss : 0.414225, loss_ce: 0.077670
2022-02-09 21:15:57,176 iteration 13519 : loss : 0.000134, loss_ce: 0.000000
2022-02-09 21:15:58,568 iteration 13520 : loss : 0.000040, loss_ce: 0.000000
2022-02-09 21:15:59,926 iteration 13521 : loss : 0.139985, loss_ce: 0.029306
2022-02-09 21:16:01,404 iteration 13522 : loss : 0.132883, loss_ce: 0.015442
2022-02-09 21:16:02,843 iteration 13523 : loss : 0.393804, loss_ce: 0.037288
2022-02-09 21:16:04,279 iteration 13524 : loss : 0.130239, loss_ce: 0.010385
2022-02-09 21:16:05,700 iteration 13525 : loss : 0.392115, loss_ce: 0.033908
2022-02-09 21:16:07,239 iteration 13526 : loss : 0.400468, loss_ce: 0.050418
2022-02-09 21:16:08,725 iteration 13527 : loss : 0.252032, loss_ce: 0.004005
2022-02-09 21:16:10,217 iteration 13528 : loss : 0.389188, loss_ce: 0.028090
2022-02-09 21:16:11,676 iteration 13529 : loss : 0.000034, loss_ce: 0.000000
2022-02-09 21:16:13,154 iteration 13530 : loss : 0.380277, loss_ce: 0.010459
2022-02-09 21:16:14,552 iteration 13531 : loss : 0.388966, loss_ce: 0.027661
2022-02-09 21:16:15,938 iteration 13532 : loss : 0.392859, loss_ce: 0.035372
2022-02-09 21:16:17,365 iteration 13533 : loss : 0.133832, loss_ce: 0.016524
2022-02-09 21:16:18,777 iteration 13534 : loss : 0.127063, loss_ce: 0.003898
2022-02-09 21:16:20,161 iteration 13535 : loss : 0.126664, loss_ce: 0.002371
2022-02-09 21:16:21,632 iteration 13536 : loss : 0.393307, loss_ce: 0.036243
2022-02-09 21:16:23,105 iteration 13537 : loss : 0.145737, loss_ce: 0.039236
2022-02-09 21:16:24,521 iteration 13538 : loss : 0.399358, loss_ce: 0.048250
2022-02-09 21:16:25,929 iteration 13539 : loss : 0.394166, loss_ce: 0.037948
2022-02-09 21:16:27,322 iteration 13540 : loss : 0.408231, loss_ce: 0.065858
2022-02-09 21:16:28,797 iteration 13541 : loss : 0.411758, loss_ce: 0.072784
2022-02-09 21:16:30,216 iteration 13542 : loss : 0.383693, loss_ce: 0.017222
2022-02-09 21:16:31,686 iteration 13543 : loss : 0.001200, loss_ce: 0.000000
2022-02-09 21:16:33,080 iteration 13544 : loss : 0.001373, loss_ce: 0.000000
2022-02-09 21:16:34,517 iteration 13545 : loss : 0.000006, loss_ce: 0.000000
2022-02-09 21:16:36,017 iteration 13546 : loss : 0.009674, loss_ce: 0.000000
2022-02-09 21:16:37,505 iteration 13547 : loss : 0.399837, loss_ce: 0.049137
2022-02-09 21:16:38,950 iteration 13548 : loss : 0.381876, loss_ce: 0.013627
2022-02-09 21:16:40,317 iteration 13549 : loss : 0.000020, loss_ce: 0.000000
2022-02-09 21:16:41,670 iteration 13550 : loss : 0.386133, loss_ce: 0.022049
2022-02-09 21:16:43,140 iteration 13551 : loss : 0.022187, loss_ce: 0.000000
2022-02-09 21:16:44,578 iteration 13552 : loss : 0.403274, loss_ce: 0.055976
2022-02-09 21:16:45,958 iteration 13553 : loss : 0.253627, loss_ce: 0.006701
2022-02-09 21:16:47,497 iteration 13554 : loss : 0.392757, loss_ce: 0.035160
2022-02-09 21:16:48,890 iteration 13555 : loss : 0.131499, loss_ce: 0.012845
2022-02-09 21:16:50,253 iteration 13556 : loss : 0.381964, loss_ce: 0.013814
2022-02-09 21:16:51,715 iteration 13557 : loss : 0.407516, loss_ce: 0.064435
2022-02-09 21:16:53,238 iteration 13558 : loss : 0.254130, loss_ce: 0.008165
2022-02-09 21:16:54,723 iteration 13559 : loss : 0.431233, loss_ce: 0.111423
2022-02-09 21:16:56,247 iteration 13560 : loss : 0.125557, loss_ce: 0.000963
2022-02-09 21:16:57,628 iteration 13561 : loss : 0.410525, loss_ce: 0.070460
2022-02-09 21:16:59,052 iteration 13562 : loss : 0.400136, loss_ce: 0.049810
2022-02-09 21:17:00,469 iteration 13563 : loss : 0.382458, loss_ce: 0.014787
2022-02-09 21:17:01,880 iteration 13564 : loss : 0.000004, loss_ce: 0.000000
2022-02-09 21:17:03,279 iteration 13565 : loss : 0.000018, loss_ce: 0.000000
2022-02-09 21:17:04,756 iteration 13566 : loss : 0.388970, loss_ce: 0.027709
2022-02-09 21:17:06,165 iteration 13567 : loss : 0.125512, loss_ce: 0.001013
2022-02-09 21:17:07,587 iteration 13568 : loss : 0.417156, loss_ce: 0.083505
2022-02-09 21:17:09,073 iteration 13569 : loss : 0.377181, loss_ce: 0.004326
2022-02-09 21:17:10,546 iteration 13570 : loss : 0.398314, loss_ce: 0.046186
2022-02-09 21:17:11,948 iteration 13571 : loss : 0.259715, loss_ce: 0.019129
2022-02-09 21:17:13,487 iteration 13572 : loss : 0.379263, loss_ce: 0.008458
2022-02-09 21:17:14,863 iteration 13573 : loss : 0.383884, loss_ce: 0.017616
2022-02-09 21:17:16,258 iteration 13574 : loss : 0.390930, loss_ce: 0.031577
2022-02-09 21:17:17,667 iteration 13575 : loss : 0.417082, loss_ce: 0.083332
2022-02-09 21:17:19,089 iteration 13576 : loss : 0.000024, loss_ce: 0.000000
2022-02-09 21:17:20,493 iteration 13577 : loss : 0.407070, loss_ce: 0.063516
2022-02-09 21:17:21,995 iteration 13578 : loss : 0.419408, loss_ce: 0.087955
2022-02-09 21:17:23,355 iteration 13579 : loss : 0.000020, loss_ce: 0.000000
2022-02-09 21:17:24,756 iteration 13580 : loss : 0.002169, loss_ce: 0.000000
2022-02-09 21:17:26,143 iteration 13581 : loss : 0.382843, loss_ce: 0.015544
2022-02-09 21:17:27,573 iteration 13582 : loss : 0.404164, loss_ce: 0.057798
2022-02-09 21:17:28,931 iteration 13583 : loss : 0.382144, loss_ce: 0.014154
2022-02-09 21:17:30,308 iteration 13584 : loss : 0.134074, loss_ce: 0.017935
2022-02-09 21:17:31,696 iteration 13585 : loss : 0.404579, loss_ce: 0.058606
2022-02-09 21:17:33,120 iteration 13586 : loss : 0.001632, loss_ce: 0.000000
2022-02-09 21:17:34,528 iteration 13587 : loss : 0.125695, loss_ce: 0.000900
2022-02-09 21:17:35,904 iteration 13588 : loss : 0.398664, loss_ce: 0.046870
2022-02-09 21:17:37,420 iteration 13589 : loss : 0.000008, loss_ce: 0.000000
2022-02-09 21:17:38,920 iteration 13590 : loss : 0.390585, loss_ce: 0.030872
2022-02-09 21:17:40,453 iteration 13591 : loss : 0.390331, loss_ce: 0.030371
2022-02-09 21:17:41,916 iteration 13592 : loss : 0.384650, loss_ce: 0.019120
2022-02-09 21:17:43,337 iteration 13593 : loss : 0.390875, loss_ce: 0.031432
2022-02-09 21:17:44,812 iteration 13594 : loss : 0.128358, loss_ce: 0.005677
2022-02-09 21:17:46,271 iteration 13595 : loss : 0.383249, loss_ce: 0.016355
2022-02-09 21:17:47,858 iteration 13596 : loss : 0.391841, loss_ce: 0.033389
2022-02-09 21:17:49,260 iteration 13597 : loss : 0.409523, loss_ce: 0.068366
2022-02-09 21:17:50,678 iteration 13598 : loss : 0.263538, loss_ce: 0.023914
2022-02-09 21:17:52,113 iteration 13599 : loss : 0.381821, loss_ce: 0.013512
2022-02-09 21:17:53,535 iteration 13600 : loss : 0.397305, loss_ce: 0.044241
2022-02-09 21:17:54,959 iteration 13601 : loss : 0.127453, loss_ce: 0.004851
2022-02-09 21:17:56,438 iteration 13602 : loss : 0.135280, loss_ce: 0.015916
2022-02-09 21:17:57,828 iteration 13603 : loss : 0.415223, loss_ce: 0.079609
2022-02-09 21:17:59,324 iteration 13604 : loss : 0.389825, loss_ce: 0.029351
2022-02-09 21:18:00,748 iteration 13605 : loss : 0.393660, loss_ce: 0.036942
2022-02-09 21:18:02,215 iteration 13606 : loss : 0.142582, loss_ce: 0.033541
2022-02-09 21:18:03,626 iteration 13607 : loss : 0.391257, loss_ce: 0.032201
2022-02-09 21:18:05,132 iteration 13608 : loss : 0.126977, loss_ce: 0.003810
2022-02-09 21:18:06,602 iteration 13609 : loss : 0.382967, loss_ce: 0.015793
2022-02-09 21:18:08,024 iteration 13610 : loss : 0.130686, loss_ce: 0.010357
2022-02-09 21:18:09,452 iteration 13611 : loss : 0.131904, loss_ce: 0.010965
2022-02-09 21:18:10,907 iteration 13612 : loss : 0.001991, loss_ce: 0.000000
2022-02-09 21:18:12,318 iteration 13613 : loss : 0.131304, loss_ce: 0.012058
2022-02-09 21:18:13,726 iteration 13614 : loss : 0.408749, loss_ce: 0.066789
2022-02-09 21:18:15,273 iteration 13615 : loss : 0.261567, loss_ce: 0.022833
2022-02-09 21:18:16,691 iteration 13616 : loss : 0.392115, loss_ce: 0.033903
2022-02-09 21:18:18,146 iteration 13617 : loss : 0.389837, loss_ce: 0.029381
2022-02-09 21:18:19,589 iteration 13618 : loss : 0.389028, loss_ce: 0.027771
2022-02-09 21:18:21,015 iteration 13619 : loss : 0.002470, loss_ce: 0.000000
2022-02-09 21:18:22,495 iteration 13620 : loss : 0.393956, loss_ce: 0.037570
2022-02-09 21:18:23,900 iteration 13621 : loss : 0.127060, loss_ce: 0.003351
2022-02-09 21:18:25,394 iteration 13622 : loss : 0.000417, loss_ce: 0.000000
2022-02-09 21:18:26,958 iteration 13623 : loss : 0.134857, loss_ce: 0.019376
2022-02-09 21:18:28,313 iteration 13624 : loss : 0.401396, loss_ce: 0.052294
2022-02-09 21:18:29,757 iteration 13625 : loss : 0.390540, loss_ce: 0.030767
2022-02-09 21:18:31,148 iteration 13626 : loss : 0.132442, loss_ce: 0.014722
2022-02-09 21:18:32,582 iteration 13627 : loss : 0.382531, loss_ce: 0.014919
2022-02-09 21:18:33,994 iteration 13628 : loss : 0.000256, loss_ce: 0.000000
2022-02-09 21:18:35,381 iteration 13629 : loss : 0.000035, loss_ce: 0.000000
2022-02-09 21:18:36,914 iteration 13630 : loss : 0.125105, loss_ce: 0.000028
2022-02-09 21:18:38,340 iteration 13631 : loss : 0.384841, loss_ce: 0.019493
2022-02-09 21:18:39,919 iteration 13632 : loss : 0.057358, loss_ce: 0.000001
2022-02-09 21:18:41,396 iteration 13633 : loss : 0.403488, loss_ce: 0.056397
2022-02-09 21:18:42,930 iteration 13634 : loss : 0.396427, loss_ce: 0.042431
2022-02-09 21:18:44,376 iteration 13635 : loss : 0.419564, loss_ce: 0.088244
2022-02-09 21:18:45,750 iteration 13636 : loss : 0.386925, loss_ce: 0.023636
2022-02-09 21:18:47,249 iteration 13637 : loss : 0.144459, loss_ce: 0.037514
2022-02-09 21:18:48,686 iteration 13638 : loss : 0.403592, loss_ce: 0.056659
2022-02-09 21:18:50,199 iteration 13639 : loss : 0.258970, loss_ce: 0.017721
2022-02-09 21:18:50,199 Training Data Eval:
2022-02-09 21:42:39,211   Average segmentation loss on training set: 0.2746
2022-02-09 21:42:39,226 Validation Data Eval:
2022-02-09 21:48:03,600   Average segmentation loss on validation set: 0.2768
2022-02-09 21:48:09,477 Found new lowest validation loss at iteration 13639! Save model to /scratch_net/biwidl217_second/arismu/Master_Thesis_Codes/project_TransUNet/model/2022/FETS/UNWT/FETS_UNWT_best_val_loss_seed1234.pth
2022-02-09 21:48:10,866 iteration 13640 : loss : 0.000002, loss_ce: 0.000000
 27%|███████▏                   | 4/15 [7:27:20<20:27:59, 6698.13s/it]EPOCH: 4
2022-02-09 21:48:12,121 iteration 13641 : loss : 0.401254, loss_ce: 0.052039
2022-02-09 21:48:13,512 iteration 13642 : loss : 0.297454, loss_ce: 0.094101
2022-02-09 21:48:14,777 iteration 13643 : loss : 0.388655, loss_ce: 0.027090
2022-02-09 21:48:16,022 iteration 13644 : loss : 0.389240, loss_ce: 0.028237
2022-02-09 21:48:17,305 iteration 13645 : loss : 0.397005, loss_ce: 0.043630
2022-02-09 21:48:18,630 iteration 13646 : loss : 0.398650, loss_ce: 0.046854
2022-02-09 21:48:19,980 iteration 13647 : loss : 0.403935, loss_ce: 0.057377
2022-02-09 21:48:21,382 iteration 13648 : loss : 0.134665, loss_ce: 0.019163
2022-02-09 21:48:22,810 iteration 13649 : loss : 0.380154, loss_ce: 0.010223
2022-02-09 21:48:24,227 iteration 13650 : loss : 0.000017, loss_ce: 0.000000
2022-02-09 21:48:25,623 iteration 13651 : loss : 0.000001, loss_ce: 0.000000
2022-02-09 21:48:27,121 iteration 13652 : loss : 0.127084, loss_ce: 0.004080
2022-02-09 21:48:28,489 iteration 13653 : loss : 0.416012, loss_ce: 0.081240
2022-02-09 21:48:29,850 iteration 13654 : loss : 0.385795, loss_ce: 0.021405
2022-02-09 21:48:31,224 iteration 13655 : loss : 0.385190, loss_ce: 0.020201
2022-02-09 21:48:32,738 iteration 13656 : loss : 0.384156, loss_ce: 0.018155
2022-02-09 21:48:34,134 iteration 13657 : loss : 0.406636, loss_ce: 0.062726
2022-02-09 21:48:35,585 iteration 13658 : loss : 0.136611, loss_ce: 0.022756
2022-02-09 21:48:36,944 iteration 13659 : loss : 0.000035, loss_ce: 0.000000
2022-02-09 21:48:38,420 iteration 13660 : loss : 0.385091, loss_ce: 0.019988
2022-02-09 21:48:39,826 iteration 13661 : loss : 0.251570, loss_ce: 0.001976
2022-02-09 21:48:41,175 iteration 13662 : loss : 0.388134, loss_ce: 0.026029
2022-02-09 21:48:42,676 iteration 13663 : loss : 0.384319, loss_ce: 0.018464
2022-02-09 21:48:44,115 iteration 13664 : loss : 0.393342, loss_ce: 0.036358
2022-02-09 21:48:45,505 iteration 13665 : loss : 0.390176, loss_ce: 0.030086
2022-02-09 21:48:46,954 iteration 13666 : loss : 0.125670, loss_ce: 0.001265
2022-02-09 21:48:48,509 iteration 13667 : loss : 0.397878, loss_ce: 0.045335
2022-02-09 21:48:49,952 iteration 13668 : loss : 0.391128, loss_ce: 0.031959
2022-02-09 21:48:51,379 iteration 13669 : loss : 0.402628, loss_ce: 0.054758
2022-02-09 21:48:52,787 iteration 13670 : loss : 0.396320, loss_ce: 0.042239
2022-02-09 21:48:54,311 iteration 13671 : loss : 0.130516, loss_ce: 0.010888
2022-02-09 21:48:55,737 iteration 13672 : loss : 0.377762, loss_ce: 0.005480
2022-02-09 21:48:57,158 iteration 13673 : loss : 0.386599, loss_ce: 0.022986
2022-02-09 21:48:58,575 iteration 13674 : loss : 0.385880, loss_ce: 0.021556
2022-02-09 21:48:59,985 iteration 13675 : loss : 0.127437, loss_ce: 0.004780
2022-02-09 21:49:01,401 iteration 13676 : loss : 0.135119, loss_ce: 0.019727
2022-02-09 21:49:02,732 iteration 13677 : loss : 0.409188, loss_ce: 0.067726
2022-02-09 21:49:04,159 iteration 13678 : loss : 0.404282, loss_ce: 0.058018
2022-02-09 21:49:05,575 iteration 13679 : loss : 0.382503, loss_ce: 0.014866
2022-02-09 21:49:06,979 iteration 13680 : loss : 0.414503, loss_ce: 0.078243
2022-02-09 21:49:08,447 iteration 13681 : loss : 0.125362, loss_ce: 0.000541
2022-02-09 21:49:09,908 iteration 13682 : loss : 0.397098, loss_ce: 0.043740
2022-02-09 21:49:11,266 iteration 13683 : loss : 0.001991, loss_ce: 0.000000
2022-02-09 21:49:12,757 iteration 13684 : loss : 0.252193, loss_ce: 0.004109
2022-02-09 21:49:14,181 iteration 13685 : loss : 0.390311, loss_ce: 0.030321
2022-02-09 21:49:15,657 iteration 13686 : loss : 0.128421, loss_ce: 0.005026
2022-02-09 21:49:16,987 iteration 13687 : loss : 0.416488, loss_ce: 0.082124
